id,domain,complexity,template_id,old_constraints,new_constraints,warnings,query_text_ru
mathematicians_l3_0239,mathematicians,L3,mathematicians_award_qualifiers,"{""award_qid"": ""Q28835"", ""award_ru"": ""Медаль Филдса"", ""award_year_from"": 1950, ""award_year_to"": 2020, ""citizenship_qid"": null, ""occupation_qid"": ""Q170790"", ""sex_qid"": ""Q6581097"", ""source_dataset"": ""wikidata"", ""template_id"": ""mathematicians_award_qualifiers"", ""type"": ""people_award_qual""}","{""award_ru"": ""Медаль Филдса"", ""award_year_from"": 1950, ""award_year_to"": 2020, ""kind"": ""person"", ""year_from"": 1950, ""year_to"": 2020}",,"Назови 5 математиков, которые получали награду «Медаль Филдса» в период 1950–2020, и с мужского пола."
mathematicians_l3_0241,mathematicians,L3,,"{""birth_year"": 1965, ""citizenship_qid"": ""Q159"", ""citizenship_ru"": ""Россия"", ""occupation_qid"": ""Q170790"", ""occupation_ru"": ""математиками"", ""sex_qid"": ""Q6581097"", ""source_dataset"": ""wikidata""}","{""citizenship_ru"": ""Россия"", ""kind"": ""person"", ""occupation_ru"": ""математиками"", ""year_from"": 1965, ""year_to"": 1965}",,"Назови 5 известных персон, которые являются математиками, и имеют гражданство: Россия, и родились в 1965 году, и мужского пола."
mathematicians_l3_0243,mathematicians,L3,,"{""birth_year"": 1962, ""citizenship_qid"": ""Q159"", ""citizenship_ru"": ""Россия"", ""occupation_qid"": ""Q170790"", ""occupation_ru"": ""математиками"", ""sex_qid"": ""Q6581097"", ""source_dataset"": ""wikidata""}","{""citizenship_ru"": ""Россия"", ""kind"": ""person"", ""occupation_ru"": ""математиками"", ""year_from"": 1962, ""year_to"": 1962}",,"Назови 5 известных персон, которые являются математиками, и имеют гражданство: Россия, и родились в 1962 году, и мужского пола."
mathematicians_l3_0245,mathematicians,L3,mathematicians_award_qualifiers,"{""award_qid"": ""Q28835"", ""award_ru"": ""Медаль Филдса"", ""award_year_from"": 1950, ""award_year_to"": 2020, ""citizenship_qid"": ""Q142"", ""occupation_qid"": ""Q170790"", ""sex_qid"": null, ""source_dataset"": ""wikidata"", ""template_id"": ""mathematicians_award_qualifiers"", ""type"": ""people_award_qual""}","{""award_ru"": ""Медаль Филдса"", ""award_year_from"": 1950, ""award_year_to"": 2020, ""kind"": ""person"", ""year_from"": 1950, ""year_to"": 2020}",,"Назови 5 математиков, которые получали награду «Медаль Филдса» в период 1950–2020, с французским гражданством."
mathematicians_l3_0247,mathematicians,L3,mathematicians_award_qualifiers,"{""award_qid"": ""Q28835"", ""award_ru"": ""Медаль Филдса"", ""award_year_from"": 1950, ""award_year_to"": 2020, ""citizenship_qid"": ""Q30"", ""occupation_qid"": ""Q170790"", ""sex_qid"": null, ""source_dataset"": ""wikidata"", ""template_id"": ""mathematicians_award_qualifiers"", ""type"": ""people_award_qual""}","{""award_ru"": ""Медаль Филдса"", ""award_year_from"": 1950, ""award_year_to"": 2020, ""kind"": ""person"", ""year_from"": 1950, ""year_to"": 2020}",,"Назови 5 математиков, которые получали награду «Медаль Филдса» в период 1950–2020, с американским гражданством."
mathematicians_l3_0249,mathematicians,L3,,"{""birth_year"": 1952, ""citizenship_qid"": ""Q145"", ""citizenship_ru"": ""Великобритания"", ""occupation_qid"": ""Q170790"", ""occupation_ru"": ""математиками"", ""sex_qid"": ""Q6581097"", ""source_dataset"": ""wikidata""}","{""citizenship_ru"": ""Великобритания"", ""kind"": ""person"", ""occupation_ru"": ""математиками"", ""year_from"": 1952, ""year_to"": 1952}",,"Назови 5 известных персон, которые являются математиками, и имеют гражданство: Великобритания, и родились в 1952 году, и мужского пола."
mathematicians_l3_0251,mathematicians,L3,,"{""birth_year"": 1948, ""citizenship_qid"": ""Q183"", ""citizenship_ru"": ""Германия"", ""occupation_qid"": ""Q170790"", ""occupation_ru"": ""математиками"", ""sex_qid"": ""Q6581097"", ""source_dataset"": ""wikidata""}","{""citizenship_ru"": ""Германия"", ""kind"": ""person"", ""occupation_ru"": ""математиками"", ""year_from"": 1948, ""year_to"": 1948}",,"Назови 5 известных персон, которые являются математиками, и имеют гражданство: Германия, и родились в 1948 году, и мужского пола."
mathematicians_l3_0253,mathematicians,L3,,"{""birth_year"": 1940, ""citizenship_qid"": ""Q30"", ""citizenship_ru"": ""США"", ""occupation_qid"": ""Q170790"", ""occupation_ru"": ""математиками"", ""sex_qid"": ""Q6581097"", ""source_dataset"": ""wikidata""}","{""citizenship_ru"": ""США"", ""kind"": ""person"", ""occupation_ru"": ""математиками"", ""year_from"": 1940, ""year_to"": 1940}",,"Назови 5 известных персон, которые являются математиками, и имеют гражданство: США, и родились в 1940 году, и мужского пола."
mathematicians_l3_0255,mathematicians,L3,,"{""birth_year"": 1961, ""citizenship_qid"": ""Q17"", ""citizenship_ru"": ""Япония"", ""occupation_qid"": ""Q170790"", ""occupation_ru"": ""математиками"", ""sex_qid"": ""Q6581097"", ""source_dataset"": ""wikidata""}","{""citizenship_ru"": ""Япония"", ""kind"": ""person"", ""occupation_ru"": ""математиками"", ""year_from"": 1961, ""year_to"": 1961}",,"Назови 5 известных персон, которые являются математиками, и имеют гражданство: Япония, и родились в 1961 году, и мужского пола."
mathematicians_l4_0242,mathematicians,L4,,"{""birth_year"": 1947, ""citizenship_qid"": ""Q148"", ""citizenship_ru"": ""Китай"", ""occupation_qid"": ""Q170790"", ""occupation_ru"": ""математиками"", ""sex_qid"": ""Q6581097"", ""source_dataset"": ""wikidata""}","{""citizenship_ru"": ""Китай"", ""kind"": ""person"", ""occupation_ru"": ""математиками"", ""year_from"": 1947, ""year_to"": 1947}",,"Назови 12 известных персон, которые являются математиками, и имеют гражданство: Китай, и родились в 1947 году, и мужского пола."
mathematicians_l4_0244,mathematicians,L4,,"{""birth_year"": 1956, ""citizenship_qid"": ""Q16"", ""citizenship_ru"": ""Канада"", ""occupation_qid"": ""Q170790"", ""occupation_ru"": ""математиками"", ""sex_qid"": ""Q6581097"", ""source_dataset"": ""wikidata""}","{""citizenship_ru"": ""Канада"", ""kind"": ""person"", ""occupation_ru"": ""математиками"", ""year_from"": 1956, ""year_to"": 1956}",,"Назови 12 известных персон, которые являются математиками, и имеют гражданство: Канада, и родились в 1956 году, и мужского пола."
mathematicians_l4_0246,mathematicians,L4,mathematicians_award_qualifiers,"{""award_qid"": ""Q28835"", ""award_ru"": ""Медаль Филдса"", ""award_year_from"": 1981, ""award_year_to"": 1988, ""citizenship_qid"": null, ""occupation_qid"": ""Q170790"", ""sex_qid"": ""Q6581097"", ""source_dataset"": ""wikidata"", ""template_id"": ""mathematicians_award_qualifiers"", ""type"": ""people_award_qual""}","{""award_ru"": ""Медаль Филдса"", ""award_year_from"": 1981, ""award_year_to"": 1988, ""kind"": ""person"", ""year_from"": 1981, ""year_to"": 1988}",,"Назови 12 математиков, которые получали награду «Медаль Филдса» в период 1981–1988, и с мужским полом, если таких людей меньше, чем просят — перечисли всех."
mathematicians_l4_0248,mathematicians,L4,,"{""birth_year"": 2001, ""citizenship_qid"": ""Q159"", ""citizenship_ru"": ""Россия"", ""occupation_qid"": ""Q170790"", ""occupation_ru"": ""математиками"", ""sex_qid"": ""Q6581097"", ""source_dataset"": ""wikidata""}","{""citizenship_ru"": ""Россия"", ""kind"": ""person"", ""occupation_ru"": ""математиками"", ""year_from"": 2001, ""year_to"": 2001}",,"Назови 12 известных персон, которые являются математиками, и имеют гражданство: Россия, и родились в 2001 году, и мужского пола."
mathematicians_l4_0250,mathematicians,L4,,"{""birth_year"": 1888, ""citizenship_qid"": ""Q142"", ""citizenship_ru"": ""Франция"", ""occupation_qid"": ""Q170790"", ""occupation_ru"": ""математиками"", ""sex_qid"": ""Q6581097"", ""source_dataset"": ""wikidata""}","{""citizenship_ru"": ""Франция"", ""kind"": ""person"", ""occupation_ru"": ""математиками"", ""year_from"": 1888, ""year_to"": 1888}",,"Назови 12 известных персон, которые являются математиками, и имеют гражданство: Франция, и родились в 1888 году, и мужского пола."
mathematicians_l4_0252,mathematicians,L4,,"{""birth_year"": 1889, ""citizenship_qid"": ""Q30"", ""citizenship_ru"": ""США"", ""occupation_qid"": ""Q170790"", ""occupation_ru"": ""математиками"", ""sex_qid"": ""Q6581072"", ""source_dataset"": ""wikidata""}","{""citizenship_ru"": ""США"", ""kind"": ""person"", ""occupation_ru"": ""математиками"", ""year_from"": 1889, ""year_to"": 1889}",,"Назови 12 известных персон, которые являются математиками, и имеют гражданство: США, и родились в 1889 году, и женского пола."
mathematicians_l4_0254,mathematicians,L4,mathematicians_award_qualifiers,"{""award_qid"": ""Q28835"", ""award_ru"": ""Медаль Филдса"", ""award_year_from"": 1997, ""award_year_to"": 2004, ""citizenship_qid"": ""Q30"", ""occupation_qid"": ""Q170790"", ""sex_qid"": null, ""source_dataset"": ""wikidata"", ""template_id"": ""mathematicians_award_qualifiers"", ""type"": ""people_award_qual""}","{""award_ru"": ""Медаль Филдса"", ""award_year_from"": 1997, ""award_year_to"": 2004, ""kind"": ""person"", ""year_from"": 1997, ""year_to"": 2004}",,"Назови 12 математиков, которые получали награду «Медаль Филдса» в период 1997–2004, с британским гражданством, если таких людей меньше, чем просят — перечисли всех."
