benchmark_id,source_dataset,source_split,question_en_original,question_ru,reasoning_family,question_type,answer_mode,gold_answers,gold_qids,num_answers,supporting_facts,num_supporting_facts,context_docs,num_context_docs,evidences,num_evidences,bridge_depth_estimate,shallow_bridge_flag,strength_bucket,raw_answer,raw_type,translation_ready_text,needs_translation,needs_rephrase,reconstructability_score,surface_template,domain_hint,question_family,shallow_bridge_reason,is_shallow_bridge_v2,is_bridge_comparison,is_compositional,is_inference,is_comparison,is_single_answer,is_list_like,has_multi_answers,has_rich_evidence,movie_director_pattern,reconstructability_score_v2,reconstruction_bucket_v2,pattern_count,pattern_score_max,pattern_score_mean,pattern_domains
2wiki_b7e9eb98085311ebbd59ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Dallas 362 or Revenge Of The Barbarians?",,bridge_comparison,bridge_comparison,single,['Dallas 362'],[],1,[],0,[],0,[],0,3,False,medium,Dallas 362,bridge_comparison,"Which film whose director is younger, Dallas 362 or Revenge Of The Barbarians?",True,True,5,"which film whose director is younger, dallas <num> or revenge of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_707c223408ae11ebbd83ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Dangerous Partners or Wolves Of The Deep?",,bridge_comparison,bridge_comparison,single,['Wolves Of The Deep'],[],1,[],0,[],0,[],0,3,False,medium,Wolves Of The Deep,bridge_comparison,"Which film whose director is younger, Dangerous Partners or Wolves Of The Deep?",True,True,5,"which film whose director is younger, dangerous partners or wolves of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_a2fcaabc086811ebbd5eac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Dear White People or The Kiddies In The Ruins?",,bridge_comparison,bridge_comparison,single,['Dear White People'],[],1,[],0,[],0,[],0,3,False,medium,Dear White People,bridge_comparison,"Which film whose director is younger, Dear White People or The Kiddies In The Ruins?",True,True,5,"which film whose director is younger, dear white people or <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_c72727e5088d11ebbd70ac1f6bf848b6,2wikimultihopqa,test,"Which film whose director is younger, Devils Of Monza or Rogue Of The Rio Grande?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director is younger, Devils Of Monza or Rogue Of The Rio Grande?",True,True,5,"which film whose director is younger, devils of monza or rogue of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_327c167708c511ebbd8eac1f6bf848b6,2wikimultihopqa,test,"Which film whose director is younger, Disha or Raiders Of The South?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director is younger, Disha or Raiders Of The South?",True,True,5,"which film whose director is younger, disha or raiders of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_14d4196408c711ebbd91ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Don'T Lean Out The Window or Survival Of The Dead?",,bridge_comparison,bridge_comparison,single,['Survival Of The Dead'],[],1,[],0,[],0,[],0,3,False,medium,Survival Of The Dead,bridge_comparison,"Which film whose director is younger, Don'T Lean Out The Window or Survival Of The Dead?",True,True,5,"which film whose director is younger, don't lean out <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_3ae1f320086211ebbd5dac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Doughnuts And Society or Seven Deaths In The Cat'S Eye?",,bridge_comparison,bridge_comparison,single,"[""Seven Deaths In The Cat'S Eye""]",[],1,[],0,[],0,[],0,3,False,medium,Seven Deaths In The Cat'S Eye,bridge_comparison,"Which film whose director is younger, Doughnuts And Society or Seven Deaths In The Cat'S Eye?",True,True,5,"which film whose director is younger, doughnuts and society or seven deaths in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_119239dd085b11ebbd5cac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Eye Of The Tiger (Film) or Neranja Manasu?",,bridge_comparison,bridge_comparison,single,['Neranja Manasu'],[],1,[],0,[],0,[],0,3,False,medium,Neranja Manasu,bridge_comparison,"Which film whose director is younger, Eye Of The Tiger (Film) or Neranja Manasu?",True,True,5,"which film whose director is younger, eye of <ent> (film) or neranja manasu?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_60f448ac08bb11ebbd88ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Faces Of Love or Band Of The Hand?",,bridge_comparison,bridge_comparison,single,['Band Of The Hand'],[],1,[],0,[],0,[],0,3,False,medium,Band Of The Hand,bridge_comparison,"Which film whose director is younger, Faces Of Love or Band Of The Hand?",True,True,5,"which film whose director is younger, faces of love or band of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_268e9e1e088511ebbd6dac1f6bf848b6,2wikimultihopqa,test,"Which film whose director is younger, Feud Of The West or Dogs 2: The Last Blood?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director is younger, Feud Of The West or Dogs 2: The Last Blood?",True,True,5,"which film whose director is younger, feud of <ent> <num>: <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_fe0218f6088711ebbd6eac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, For Your Eyes Only (Film) or When The Gods Fall Asleep?",,bridge_comparison,bridge_comparison,single,['When The Gods Fall Asleep'],[],1,[],0,[],0,[],0,3,False,medium,When The Gods Fall Asleep,bridge_comparison,"Which film whose director is younger, For Your Eyes Only (Film) or When The Gods Fall Asleep?",True,True,5,"which film whose director is younger, for your eyes only (film) or when <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_0eb54158087b11ebbd67ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Gypped In The Penthouse or A Summer'S Tale?",,bridge_comparison,bridge_comparison,single,"[""A Summer'S Tale""]",[],1,[],0,[],0,[],0,3,False,medium,A Summer'S Tale,bridge_comparison,"Which film whose director is younger, Gypped In The Penthouse or A Summer'S Tale?",True,True,5,"which film whose director is younger, gypped in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_218bb81108c211ebbd8bac1f6bf848b6,2wikimultihopqa,test,"Which film whose director is younger, Hell In The Heavens or Safe Conduct?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director is younger, Hell In The Heavens or Safe Conduct?",True,True,5,"which film whose director is younger, hell in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_e078fd2a08a711ebbd7fac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Honor Of The Mounted (1932 Film) or Three Pests In A Mess?",,bridge_comparison,bridge_comparison,single,['Three Pests In A Mess'],[],1,[],0,[],0,[],0,3,False,medium,Three Pests In A Mess,bridge_comparison,"Which film whose director is younger, Honor Of The Mounted (1932 Film) or Three Pests In A Mess?",True,True,5,"which film whose director is younger, honor of <ent> (<year> film) or three pests in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_4bfa61c6089211ebbd73ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, In The Pit or Don Pasquale (1940 Film)?",,bridge_comparison,bridge_comparison,single,['In The Pit'],[],1,[],0,[],0,[],0,3,False,medium,In The Pit,bridge_comparison,"Which film whose director is younger, In The Pit or Don Pasquale (1940 Film)?",True,True,5,"which film whose director is younger, in <ent> (<year> film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_d26b1058085a11ebbd5cac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, In Search Of The Second Amendment or Live, Love And Learn?",,bridge_comparison,bridge_comparison,single,['In Search Of The Second Amendment'],[],1,[],0,[],0,[],0,3,False,medium,In Search Of The Second Amendment,bridge_comparison,"Which film whose director is younger, In Search Of The Second Amendment or Live, Love And Learn?",True,True,5,"which film whose director is younger, in search of <ent>, love and learn?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_282b45b308c911ebbd92ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Is The Man Who Is Tall Happy? or Heaven'S Rain?",,bridge_comparison,bridge_comparison,single,['Is The Man Who Is Tall Happy?'],[],1,[],0,[],0,[],0,3,False,medium,Is The Man Who Is Tall Happy?,bridge_comparison,"Which film whose director is younger, Is The Man Who Is Tall Happy? or Heaven'S Rain?",True,True,5,"which film whose director is younger, is <ent>? or heaven's rain?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_bff878b0089c11ebbd78ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, It'S All True: Based On An Unfinished Film By Orson Welles or Prisoner Of The Night (Film)?",,bridge_comparison,bridge_comparison,single,"[""It'S All True: Based On An Unfinished Film By Orson Welles""]",[],1,[],0,[],0,[],0,3,False,medium,It'S All True: Based On An Unfinished Film By Orson Welles,bridge_comparison,"Which film whose director is younger, It'S All True: Based On An Unfinished Film By Orson Welles or Prisoner Of The Night (Film)?",True,True,5,"which film whose director is younger, it's all true: based on <ent>prisoner of <ent> (film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_0e481cb8085d11ebbd5cac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, It'S In The Bag (1936 Film) or We And Our Mountains?",,bridge_comparison,bridge_comparison,single,['We And Our Mountains'],[],1,[],0,[],0,[],0,3,False,medium,We And Our Mountains,bridge_comparison,"Which film whose director is younger, It'S In The Bag (1936 Film) or We And Our Mountains?",True,True,5,"which film whose director is younger, it's in <ent> (<year> film) or we and our mountains?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_b71f90c408c511ebbd8fac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Janaki Ramudu or Wizards of the Lost Kingdom?",,bridge_comparison,bridge_comparison,single,['Janaki Ramudu'],[],1,[],0,[],0,[],0,3,False,medium,Janaki Ramudu,bridge_comparison,"Which film whose director is younger, Janaki Ramudu or Wizards of the Lost Kingdom?",True,True,5,"which film whose director is younger, janaki ramudu or wizards of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_b8775116085a11ebbd5cac1f6bf848b6,2wikimultihopqa,test,"Which film whose director is younger, Jennifer'S Body or Fear In The Night (1972 Film)?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director is younger, Jennifer'S Body or Fear In The Night (1972 Film)?",True,True,5,"which film whose director is younger, jennifer's body or fear in <ent> (<year> film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_c4134c8a08d411ebbd98ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Jhinder Bondi or Pillars Of The Sky?",,bridge_comparison,bridge_comparison,single,['Jhinder Bondi'],[],1,[],0,[],0,[],0,3,False,medium,Jhinder Bondi,bridge_comparison,"Which film whose director is younger, Jhinder Bondi or Pillars Of The Sky?",True,True,5,"which film whose director is younger, jhinder bondi or pillars of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_e8f2b00c088111ebbd6dac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Kippur or A Hole In The Forehead?",,bridge_comparison,bridge_comparison,single,['Kippur'],[],1,[],0,[],0,[],0,3,False,medium,Kippur,bridge_comparison,"Which film whose director is younger, Kippur or A Hole In The Forehead?",True,True,5,"which film whose director is younger, kippur or <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_ef45274208cb11ebbd93ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Knife In The Head or A Chorus Line (Film)?",,bridge_comparison,bridge_comparison,single,['Knife In The Head'],[],1,[],0,[],0,[],0,3,False,medium,Knife In The Head,bridge_comparison,"Which film whose director is younger, Knife In The Head or A Chorus Line (Film)?",True,True,5,"which film whose director is younger, knife in <ent> (film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_b59332fc08d311ebbd96ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Lady L or The Strangers In The House (Film)?",,bridge_comparison,bridge_comparison,single,['Lady L'],[],1,[],0,[],0,[],0,3,False,medium,Lady L,bridge_comparison,"Which film whose director is younger, Lady L or The Strangers In The House (Film)?",True,True,5,"which film whose director is younger, lady l or <ent> (film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_da4ed34908c511ebbd8fac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Last Feelings or The Dog Who Stopped The War?",,bridge_comparison,bridge_comparison,single,['The Dog Who Stopped The War'],[],1,[],0,[],0,[],0,3,False,medium,The Dog Who Stopped The War,bridge_comparison,"Which film whose director is younger, Last Feelings or The Dog Who Stopped The War?",True,True,5,"which film whose director is younger, last feelings or <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_42ed1ab008dd11ebbd9dac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Law Of The Wolf or Joe + Belle?",,bridge_comparison,bridge_comparison,single,['Joe + Belle'],[],1,[],0,[],0,[],0,3,False,medium,Joe + Belle,bridge_comparison,"Which film whose director is younger, Law Of The Wolf or Joe + Belle?",True,True,5,"which film whose director is younger, law of <ent> + belle?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_4428ced5089611ebbd76ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Let The Game Begin or Inauguration Of The Pleasure Dome?",,bridge_comparison,bridge_comparison,single,['Let The Game Begin'],[],1,[],0,[],0,[],0,3,False,medium,Let The Game Begin,bridge_comparison,"Which film whose director is younger, Let The Game Begin or Inauguration Of The Pleasure Dome?",True,True,5,"which film whose director is younger, let <ent>pleasure dome?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_76a8481008b111ebbd85ac1f6bf848b6,2wikimultihopqa,test,"Which film whose director is younger, Lies Of The Twins or Dakota 308?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director is younger, Lies Of The Twins or Dakota 308?",True,True,5,"which film whose director is younger, lies of <ent> <num>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_d9b9b866089e11ebbd78ac1f6bf848b6,2wikimultihopqa,test,"Which film whose director is younger, Lights In The Dusk or Quand On Crie Au Loup?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director is younger, Lights In The Dusk or Quand On Crie Au Loup?",True,True,5,"which film whose director is younger, lights in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
