benchmark_id,source_dataset,source_split,question_en_original,question_ru,reasoning_family,question_type,answer_mode,gold_answers,gold_qids,num_answers,supporting_facts,num_supporting_facts,context_docs,num_context_docs,evidences,num_evidences,bridge_depth_estimate,shallow_bridge_flag,strength_bucket,raw_answer,raw_type,translation_ready_text,needs_translation,needs_rephrase,reconstructability_score
2wiki_a320c6f7087511ebbd67ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died first, Woodcutters Of The Deep South or The Heart Of A Lion?",,bridge_comparison,bridge_comparison,single,['The Heart Of A Lion'],[],1,[],0,[],0,[],0,3,False,medium,The Heart Of A Lion,bridge_comparison,"Which film has the director who died first, Woodcutters Of The Deep South or The Heart Of A Lion?",True,True,5
2wiki_7a82edae087111ebbd63ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director born earlier, That Certain Something or A Shot In The Dark (1964 Film)?",,bridge_comparison,bridge_comparison,single,['That Certain Something'],[],1,[],0,[],0,[],0,3,False,medium,That Certain Something,bridge_comparison,"Which film has the director born earlier, That Certain Something or A Shot In The Dark (1964 Film)?",True,True,5
2wiki_bfe4d6fe08d111ebbd95ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who is older than the other, In The Days Of Buffalo Bill or 1939 (Film)?",,bridge_comparison,bridge_comparison,single,['In The Days Of Buffalo Bill'],[],1,[],0,[],0,[],0,3,False,medium,In The Days Of Buffalo Bill,bridge_comparison,"Which film has the director who is older than the other, In The Days Of Buffalo Bill or 1939 (Film)?",True,True,5
2wiki_11b39716087011ebbd62ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died earlier, Captain Sindbad or Devil of the Desert Against the Son of Hercules?",,bridge_comparison,bridge_comparison,single,['Captain Sindbad'],[],1,[],0,[],0,[],0,3,False,medium,Captain Sindbad,bridge_comparison,"Which film has the director who died earlier, Captain Sindbad or Devil of the Desert Against the Son of Hercules?",True,True,5
2wiki_6cec185208bf11ebbd8aac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born earlier, Heroes Of The Hills or Svet Na Kajžarju?",,bridge_comparison,bridge_comparison,single,['Heroes Of The Hills'],[],1,[],0,[],0,[],0,3,False,medium,Heroes Of The Hills,bridge_comparison,"Which film has the director who was born earlier, Heroes Of The Hills or Svet Na Kajžarju?",True,True,5
2wiki_5e498aa6089b11ebbd78ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born later, A Girl Of The People or Don Quijote Cabalga De Nuevo?",,bridge_comparison,bridge_comparison,single,['Don Quijote Cabalga De Nuevo'],[],1,[],0,[],0,[],0,3,False,medium,Don Quijote Cabalga De Nuevo,bridge_comparison,"Which film has the director who was born later, A Girl Of The People or Don Quijote Cabalga De Nuevo?",True,True,5
2wiki_c7fa2c07087f11ebbd6cac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born first, Forest Of The Gods or Doctor Ruhland?",,bridge_comparison,bridge_comparison,single,['Doctor Ruhland'],[],1,[],0,[],0,[],0,3,False,medium,Doctor Ruhland,bridge_comparison,"Which film has the director who was born first, Forest Of The Gods or Doctor Ruhland?",True,True,5
2wiki_63035e58088e11ebbd70ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who is older, Inn Of The Damned or Gilsoddeum?",,bridge_comparison,bridge_comparison,single,['Gilsoddeum'],[],1,[],0,[],0,[],0,3,False,medium,Gilsoddeum,bridge_comparison,"Which film has the director who is older, Inn Of The Damned or Gilsoddeum?",True,True,5
2wiki_a0a75b7508d911ebbd9cac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born first, A Kentucky Cinderella or Voyage Of The Damned?",,bridge_comparison,bridge_comparison,single,['A Kentucky Cinderella'],[],1,[],0,[],0,[],0,3,False,medium,A Kentucky Cinderella,bridge_comparison,"Which film has the director who was born first, A Kentucky Cinderella or Voyage Of The Damned?",True,True,5
2wiki_284d75fc08b411ebbd87ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born earlier, Come Out Of The Kitchen or Erotikon (1929 Film)?",,bridge_comparison,bridge_comparison,single,['Come Out Of The Kitchen'],[],1,[],0,[],0,[],0,3,False,medium,Come Out Of The Kitchen,bridge_comparison,"Which film has the director who was born earlier, Come Out Of The Kitchen or Erotikon (1929 Film)?",True,True,5
2wiki_1f697282090711ebbdadac1f6bf848b6,2wikimultihopqa,train,"Which film was released earlier, Desire In The Dust or In The Beginning There Was Underwear?",,comparison,comparison,single,['Desire In The Dust'],[],1,[],0,[],0,[],0,3,False,medium,Desire In The Dust,comparison,"Which film was released earlier, Desire In The Dust or In The Beginning There Was Underwear?",True,True,5
2wiki_4b7d696c089411ebbd75ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died later, The Last Summer Of The Rich or Trix, The Romance Of A Millionairess?",,bridge_comparison,bridge_comparison,single,['The Last Summer Of The Rich'],[],1,[],0,[],0,[],0,3,False,medium,The Last Summer Of The Rich,bridge_comparison,"Which film has the director who died later, The Last Summer Of The Rich or Trix, The Romance Of A Millionairess?",True,True,5
2wiki_78467494084d11ebbd56ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who is older, La Zona (Film) or Until The End Of The World?",,bridge_comparison,bridge_comparison,single,['Until The End Of The World'],[],1,[],0,[],0,[],0,3,False,medium,Until The End Of The World,bridge_comparison,"Which film has the director who is older, La Zona (Film) or Until The End Of The World?",True,True,5
2wiki_10f84e40085011ebbd56ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Terror Of The Red Mask or La Mujer Del Ministro?",,bridge_comparison,bridge_comparison,single,['Terror Of The Red Mask'],[],1,[],0,[],0,[],0,3,False,medium,Terror Of The Red Mask,bridge_comparison,"Which film whose director was born first, Terror Of The Red Mask or La Mujer Del Ministro?",True,True,5
2wiki_d2c74220087c11ebbd6aac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died later, Call Of The Prairie or The White Rose (1923 Film)?",,bridge_comparison,bridge_comparison,single,['Call Of The Prairie'],[],1,[],0,[],0,[],0,3,False,medium,Call Of The Prairie,bridge_comparison,"Which film has the director who died later, Call Of The Prairie or The White Rose (1923 Film)?",True,True,5
2wiki_0c666f3e08d611ebbd98ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who is older than the other, Melody Of The World or Over The Moon (Film)?",,bridge_comparison,bridge_comparison,single,['Melody Of The World'],[],1,[],0,[],0,[],0,3,False,medium,Melody Of The World,bridge_comparison,"Which film has the director who is older than the other, Melody Of The World or Over The Moon (Film)?",True,True,5
2wiki_558a85aa087311ebbd66ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Cruel Winter Blues or Legend Of The Fist: The Return Of Chen Zhen?",,bridge_comparison,bridge_comparison,single,['Cruel Winter Blues'],[],1,[],0,[],0,[],0,3,False,medium,Cruel Winter Blues,bridge_comparison,"Which film whose director is younger, Cruel Winter Blues or Legend Of The Fist: The Return Of Chen Zhen?",True,True,5
2wiki_beb96662085611ebbd59ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, The Woman Who Dared (1933 Film) or The Full Treatment?",,bridge_comparison,bridge_comparison,single,['The Full Treatment'],[],1,[],0,[],0,[],0,3,False,medium,The Full Treatment,bridge_comparison,"Which film whose director is younger, The Woman Who Dared (1933 Film) or The Full Treatment?",True,True,5
2wiki_776a6ba808b011ebbd84ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born later, The Valley Of The Giants (1927 Film) or Undercover Girl?",,bridge_comparison,bridge_comparison,single,['Undercover Girl'],[],1,[],0,[],0,[],0,3,False,medium,Undercover Girl,bridge_comparison,"Which film has the director who was born later, The Valley Of The Giants (1927 Film) or Undercover Girl?",True,True,5
2wiki_c4a841be08b111ebbd85ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died later, The Man Who Sold Himself (1959 Film) or Cafe Hostess?",,bridge_comparison,bridge_comparison,single,['Cafe Hostess'],[],1,[],0,[],0,[],0,3,False,medium,Cafe Hostess,bridge_comparison,"Which film has the director who died later, The Man Who Sold Himself (1959 Film) or Cafe Hostess?",True,True,5
2wiki_15b3740208ad11ebbd83ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born first, The Master Of Nuremberg or The Lady Of The Lake (Film)?",,bridge_comparison,bridge_comparison,single,['The Master Of Nuremberg'],[],1,[],0,[],0,[],0,3,False,medium,The Master Of Nuremberg,bridge_comparison,"Which film has the director who was born first, The Master Of Nuremberg or The Lady Of The Lake (Film)?",True,True,5
2wiki_78062368087411ebbd67ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born earlier, Black Market of Love or Where Lights Are Low?",,bridge_comparison,bridge_comparison,single,['Where Lights Are Low'],[],1,[],0,[],0,[],0,3,False,medium,Where Lights Are Low,bridge_comparison,"Which film has the director who was born earlier, Black Market of Love or Where Lights Are Low?",True,True,5
2wiki_56cde15f08c411ebbd8eac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born earlier, Hell Ride or A Story Of The Nineties?",,bridge_comparison,bridge_comparison,single,['A Story Of The Nineties'],[],1,[],0,[],0,[],0,3,False,medium,A Story Of The Nineties,bridge_comparison,"Which film has the director who was born earlier, Hell Ride or A Story Of The Nineties?",True,True,5
2wiki_f1ccfce0085511ebbd59ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died earlier, The Tarantula or Lady of the Pavements?",,bridge_comparison,bridge_comparison,single,['The Tarantula'],[],1,[],0,[],0,[],0,3,False,medium,The Tarantula,bridge_comparison,"Which film has the director who died earlier, The Tarantula or Lady of the Pavements?",True,True,5
2wiki_8e09d8e6089011ebbd72ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born first, Raggare! or News Of The World (Film)?",,bridge_comparison,bridge_comparison,single,['Raggare!'],[],1,[],0,[],0,[],0,3,False,medium,Raggare!,bridge_comparison,"Which film has the director who was born first, Raggare! or News Of The World (Film)?",True,True,5
2wiki_063137a608c311ebbd8dac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born later, Strangers Of The Evening or Staying Vertical?",,bridge_comparison,bridge_comparison,single,['Staying Vertical'],[],1,[],0,[],0,[],0,3,False,medium,Staying Vertical,bridge_comparison,"Which film has the director who was born later, Strangers Of The Evening or Staying Vertical?",True,True,5
2wiki_4b53c3ee08a011ebbd78ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director born first, Rise Of The Planet Of The Apes or Red Sien?",,bridge_comparison,bridge_comparison,single,['Red Sien'],[],1,[],0,[],0,[],0,3,False,medium,Red Sien,bridge_comparison,"Which film has the director born first, Rise Of The Planet Of The Apes or Red Sien?",True,True,5
2wiki_e84f58dd08a211ebbd7bac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who is older than the other, Devil Dogs Of The Air or His Own Home Town?",,bridge_comparison,bridge_comparison,single,['His Own Home Town'],[],1,[],0,[],0,[],0,3,False,medium,His Own Home Town,bridge_comparison,"Which film has the director who is older than the other, Devil Dogs Of The Air or His Own Home Town?",True,True,5
2wiki_a0b5575608ac11ebbd83ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Fighting Man Of The Plains or World War Z (Film)?",,bridge_comparison,bridge_comparison,single,['Fighting Man Of The Plains'],[],1,[],0,[],0,[],0,3,False,medium,Fighting Man Of The Plains,bridge_comparison,"Which film whose director was born first, Fighting Man Of The Plains or World War Z (Film)?",True,True,5
2wiki_d49c8d4808b411ebbd88ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, The Concentratin' Kid or The General Of The Dead Army (Film)?",,bridge_comparison,bridge_comparison,single,"[""The Concentratin' Kid""]",[],1,[],0,[],0,[],0,3,False,medium,The Concentratin' Kid,bridge_comparison,"Which film whose director was born first, The Concentratin' Kid or The General Of The Dead Army (Film)?",True,True,5
2wiki_8f53c806089a11ebbd77ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who is older than the other, Where Angels Go, Trouble Follows or Rome-Paris-Rome?",,bridge_comparison,bridge_comparison,single,['Rome-Paris-Rome'],[],1,[],0,[],0,[],0,3,False,medium,Rome-Paris-Rome,bridge_comparison,"Which film has the director who is older than the other, Where Angels Go, Trouble Follows or Rome-Paris-Rome?",True,True,5
2wiki_60bee190089711ebbd77ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, Simon Of The Desert or The Great Gambler?",,bridge_comparison,bridge_comparison,single,['Simon Of The Desert'],[],1,[],0,[],0,[],0,3,False,medium,Simon Of The Desert,bridge_comparison,"Which film whose director was born first, Simon Of The Desert or The Great Gambler?",True,True,5
2wiki_366e168b087511ebbd67ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born later, A Fish In The Bathtub or The Pearl (Film)?",,bridge_comparison,bridge_comparison,single,['A Fish In The Bathtub'],[],1,[],0,[],0,[],0,3,False,medium,A Fish In The Bathtub,bridge_comparison,"Which film has the director who was born later, A Fish In The Bathtub or The Pearl (Film)?",True,True,5
2wiki_241baefc08a211ebbd7aac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who is older, The Run Of The Country or The Prowler (1981 Film)?",,bridge_comparison,bridge_comparison,single,['The Run Of The Country'],[],1,[],0,[],0,[],0,3,False,medium,The Run Of The Country,bridge_comparison,"Which film has the director who is older, The Run Of The Country or The Prowler (1981 Film)?",True,True,5
2wiki_b0c674f7086411ebbd5eac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died earlier, You'Re The One (1941 Film) or In The Hollow Of Her Hand?",,bridge_comparison,bridge_comparison,single,['In The Hollow Of Her Hand'],[],1,[],0,[],0,[],0,3,False,medium,In The Hollow Of Her Hand,bridge_comparison,"Which film has the director who died earlier, You'Re The One (1941 Film) or In The Hollow Of Her Hand?",True,True,5
2wiki_5053700f08d911ebbd9cac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died first, The Dude Goes West or The Heiress Of The Count Of Monte Cristo?",,bridge_comparison,bridge_comparison,single,['The Heiress Of The Count Of Monte Cristo'],[],1,[],0,[],0,[],0,3,False,medium,The Heiress Of The Count Of Monte Cristo,bridge_comparison,"Which film has the director who died first, The Dude Goes West or The Heiress Of The Count Of Monte Cristo?",True,True,5
2wiki_a0f44a7e08de11ebbd9eac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who was born first, The Darling Of The Rich or Relatives (2006 Film)?",,bridge_comparison,bridge_comparison,single,['The Darling Of The Rich'],[],1,[],0,[],0,[],0,3,False,medium,The Darling Of The Rich,bridge_comparison,"Which film has the director who was born first, The Darling Of The Rich or Relatives (2006 Film)?",True,True,5
2wiki_7253afc908c711ebbd91ac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died earlier, He Who Rides a Tiger or The Eternal Tone?",,bridge_comparison,bridge_comparison,single,['The Eternal Tone'],[],1,[],0,[],0,[],0,3,False,medium,The Eternal Tone,bridge_comparison,"Which film has the director who died earlier, He Who Rides a Tiger or The Eternal Tone?",True,True,5
2wiki_62f7d172086211ebbd5dac1f6bf848b6,2wikimultihopqa,train,"Which film has the director who died later, The Eleventh Commandment (1933 Film) or The Year Of The Rabbit?",,bridge_comparison,bridge_comparison,single,['The Year Of The Rabbit'],[],1,[],0,[],0,[],0,3,False,medium,The Year Of The Rabbit,bridge_comparison,"Which film has the director who died later, The Eleventh Commandment (1933 Film) or The Year Of The Rabbit?",True,True,5
